,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,MI-M,ADMI-M,NMI-M,ARI-M,CO-M,HO-M,VM-M,MI-S,ADMI-S,NMI-S,ARI-S,CO-S,HO-S,VM-S,MI-MR,ADMI-MR,NMI-MR,ARI-MR,CO-MR,HO-MR,VM-MR
79,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad eucsim,0.22631,0.07577,0.23132,0.05629,0.16537,0.3265,0.21768,0.10022,0.07208,0.09511,0.07415,0.06434,0.14459,0.08838,5.0,11.0,5.0,11.0,12.0,5.0,5.0
80,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral bad cosine,0.03621,0.01266,0.05396,0.01183,0.05584,0.05224,0.05388,0.07519,0.11316,0.11208,0.11485,0.11582,0.10848,0.11202,50.0,47.0,52.0,47.0,52.0,50.0,52.0
81,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad cosine,0.19536,0.01437,0.19796,0.00274,0.14239,0.28185,0.18527,0.11853,0.04182,0.09453,0.04509,0.05909,0.171,0.08252,10.0,45.0,11.0,50.0,26.0,10.0,10.0
82,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral bad rbf,0.06171,0.04689,0.10741,0.03233,0.13121,0.08904,0.10483,0.06188,0.09318,0.10498,0.06794,0.12691,0.08927,0.10313,34.0,26.0,31.0,29.0,31.0,34.0,32.0
83,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad rbf,0.20516,0.08357,0.22919,0.05189,0.17846,0.29598,0.22151,0.08821,0.0722,0.09599,0.0592,0.07525,0.12726,0.09275,8.0,6.0,7.0,15.0,8.0,8.0,4.0
84,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral bad edr,0.07976,0.07063,0.14907,0.04545,0.19788,0.11506,0.1424,0.05705,0.08832,0.09227,0.06253,0.10739,0.08231,0.09228,21.0,13.0,18.0,18.0,2.0,21.0,18.0
85,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity bad edr,0.2539,0.04633,0.2311,0.05032,0.14652,0.3663,0.20845,0.10253,0.06886,0.09187,0.07908,0.05938,0.14792,0.08317,2.0,27.0,6.0,16.0,25.0,2.0,9.0
86,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,kmeans badset,0.05948,0.04232,0.10579,0.02974,0.13308,0.08581,0.10245,0.06376,0.0968,0.10758,0.06974,0.13011,0.09199,0.10583,36.0,31.0,33.0,33.0,29.0,36.0,34.0
87,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,complete badset,0.06527,0.05015,0.11953,0.03573,0.15628,0.09417,0.11446,0.05936,0.09076,0.0978,0.06537,0.11704,0.08564,0.09691,28.0,22.0,24.0,24.0,17.0,28.0,24.0
88,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,average badset,0.06365,0.04729,0.11677,0.03444,0.15304,0.09183,0.11174,0.06073,0.09319,0.10045,0.06623,0.12055,0.08762,0.09941,31.0,24.0,27.0,27.0,20.0,31.0,27.0
89,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,ward badset,0.07564,0.06627,0.13548,0.04262,0.1708,0.10912,0.13132,0.06472,0.09847,0.10951,0.06653,0.13187,0.09337,0.10799,23.0,15.0,22.0,19.0,11.0,23.0,22.0
90,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral eblock warp,0.0356,0.01232,0.05258,0.01508,0.05394,0.05135,0.05252,0.05711,0.0857,0.0829,0.1111,0.0836,0.08239,0.08287,51.0,49.0,53.0,45.0,53.0,51.0,53.0
91,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity eblock warp,0.13364,0.03533,0.1525,0.02708,0.13006,0.1928,0.14428,0.11025,0.0718,0.10601,0.07225,0.08641,0.15906,0.09963,14.0,35.0,16.0,36.0,32.0,14.0,17.0
92,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,PCA eblock euclid,0.07701,0.07171,0.12745,0.05513,0.14761,0.11111,0.12561,0.07946,0.11927,0.12815,0.11027,0.14665,0.11463,0.12682,22.0,12.0,23.0,13.0,24.0,22.0,23.0
93,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral eblock eucsim,0.04463,0.02571,0.06673,0.03018,0.06923,0.06439,0.06666,0.05596,0.08398,0.08274,0.10393,0.08499,0.08073,0.08268,44.0,40.0,47.0,31.0,48.0,44.0,46.0
94,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity eblock eucsim,0.15821,0.01814,0.1634,0.01791,0.12377,0.22824,0.15182,0.1035,0.05923,0.09311,0.06481,0.07052,0.14932,0.08548,12.0,43.0,14.0,43.0,33.0,12.0,15.0
95,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral eblock cosine,0.05122,0.03494,0.07954,0.03541,0.08832,0.07389,0.07818,0.08225,0.12344,0.12299,0.13439,0.13139,0.11866,0.12253,42.0,37.0,45.0,26.0,46.0,42.0,45.0
96,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity eblock cosine,0.25464,0.03752,0.2385,0.02575,0.1597,0.36736,0.217,0.1473,0.06638,0.10785,0.06121,0.06324,0.21251,0.09135,1.0,33.0,4.0,39.0,16.0,1.0,7.0
97,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral eblock rbf,0.04032,0.01954,0.059,0.02577,0.05986,0.05817,0.05898,0.0536,0.08056,0.07807,0.10362,0.07891,0.07733,0.07805,48.0,42.0,50.0,38.0,51.0,48.0,49.0
98,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity eblock rbf,0.12953,0.00444,0.13909,0.00331,0.10517,0.18688,0.13258,0.07928,0.04916,0.07973,0.05759,0.06021,0.11437,0.07519,15.0,51.0,21.0,49.0,40.0,15.0,21.0
99,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,spectral eblock edr,0.02916,-0.00383,0.06182,-0.00152,0.09747,0.04207,0.05519,0.02001,0.02968,0.04195,0.03019,0.07726,0.02887,0.03665,53.0,53.0,49.0,52.0,44.0,53.0,51.0
100,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,affinity eblock edr,0.23152,0.0125,0.20066,0.01442,0.12057,0.33401,0.17716,0.02709,0.01915,0.026,0.0224,0.01731,0.03908,0.02405,4.0,48.0,10.0,46.0,35.0,4.0,11.0
101,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,kmeans eblockset,0.03787,0.01557,0.05716,0.01549,0.06007,0.05463,0.05697,0.05773,0.08645,0.08851,0.10043,0.09544,0.08329,0.08803,49.0,44.0,51.0,44.0,50.0,49.0,50.0
102,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,complete eblockset,0.03323,0.00289,0.06685,-0.00155,0.09887,0.04794,0.0613,0.03861,0.0576,0.07099,0.04748,0.10106,0.0557,0.06767,52.0,52.0,46.0,53.0,43.0,52.0,48.0
103,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,average eblockset,0.04405,0.01417,0.09999,0.0096,0.16406,0.06356,0.08836,0.03759,0.0584,0.06383,0.03521,0.08339,0.05423,0.06307,45.0,46.0,37.0,48.0,13.0,45.0,40.0
104,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,ward eblockset,0.04145,0.02092,0.06232,0.0227,0.06524,0.0598,0.06213,0.05762,0.08633,0.08819,0.10081,0.09497,0.08312,0.08773,47.0,41.0,48.0,42.0,49.0,47.0,47.0
105,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[0.1, 0.1]",,levenstein,0.06209,0.05148,0.09853,0.03909,0.10883,0.08958,0.09787,0.07632,0.11378,0.12352,0.10571,0.13973,0.11011,0.12247,33.0,20.0,38.0,21.0,38.0,33.0,37.0
106,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral warp,0.09396,0.09998,0.13996,0.11285,0.1446,0.13556,0.13985,0.08103,0.12163,0.1234,0.12251,0.13045,0.1169,0.12319,21.0,6.0,31.0,3.0,35.0,21.0,29.0
107,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,aff prop,0.14451,0.0939,0.17998,0.0805,0.21431,0.20848,0.17416,0.11553,0.11665,0.13204,0.10778,0.22464,0.16668,0.1276,16.0,10.0,17.0,9.0,5.0,16.0,17.0
108,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,pca,0.10176,0.11063,0.15816,0.10692,0.17106,0.14681,0.15741,0.08411,0.1263,0.13175,0.11839,0.14439,0.12134,0.13115,18.0,3.0,22.0,4.0,24.0,18.0,20.0
109,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral overlap,0.05456,0.03096,0.11621,0.02101,0.17943,0.07871,0.10518,0.03289,0.05155,0.05249,0.03819,0.06676,0.04745,0.05326,42.0,42.0,40.0,42.0,20.0,42.0,41.0
110,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,km_choice,0.07148,0.05935,0.13142,0.03564,0.1698,0.10312,0.12673,0.05371,0.08173,0.09379,0.05021,0.11706,0.07748,0.09194,37.0,31.0,34.0,37.0,25.0,37.0,35.0
111,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,km_ent,0.09721,0.10385,0.15166,0.10021,0.16495,0.14024,0.15074,0.08102,0.1214,0.12719,0.11781,0.14054,0.11689,0.12647,20.0,4.0,24.0,6.0,28.0,20.0,23.0
112,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,km_con,0.09077,0.09252,0.1492,0.07807,0.17154,0.13096,0.14723,0.06415,0.09626,0.10516,0.08768,0.12292,0.09255,0.10392,22.0,11.0,26.0,10.0,23.0,22.0,25.0
113,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spect_cos_cat,0.07017,0.06097,0.11694,0.05185,0.13783,0.10123,0.11458,0.07081,0.10674,0.11289,0.09715,0.12906,0.10216,0.11196,38.0,30.0,38.0,19.0,41.0,38.0,39.0
114,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,aff_cos_cat,0.23478,0.05898,0.25444,0.06524,0.1957,0.33872,0.24295,0.09755,0.07184,0.07735,0.07634,0.05845,0.14074,0.06993,6.0,32.0,6.0,13.0,13.0,6.0,6.0
115,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spect_cos_ent,0.11649,0.1319,0.1842,0.11866,0.20331,0.16806,0.18275,0.11254,0.16931,0.16975,0.16886,0.1802,0.16236,0.16927,17.0,1.0,16.0,2.0,8.0,17.0,14.0
116,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,aff_cos_ent,0.24035,0.08255,0.25732,0.07793,0.19208,0.34675,0.24587,0.10906,0.0898,0.11199,0.10977,0.08115,0.15734,0.10654,5.0,16.0,4.0,11.0,14.0,5.0,5.0
117,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spect_rbf,0.09036,0.0944,0.13563,0.10517,0.14134,0.13036,0.13542,0.07684,0.1153,0.118,0.1229,0.12632,0.11086,0.11764,23.0,9.0,33.0,5.0,37.0,23.0,31.0
118,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spect_esk_sim,0.07464,0.06464,0.13648,0.03924,0.17543,0.10768,0.13177,0.05107,0.07732,0.08893,0.04862,0.11101,0.07368,0.08727,34.0,27.0,32.0,33.0,22.0,34.0,33.0
119,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,aff_esk_sim,0.24432,0.0851,0.26618,0.04453,0.20293,0.35248,0.2553,0.04265,0.06067,0.04159,0.03751,0.03964,0.06154,0.04136,3.0,13.0,2.0,24.0,9.0,3.0,1.0
120,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spect_lin_sim,0.04618,0.02494,0.07842,0.01818,0.09301,0.06663,0.07707,0.04265,0.06348,0.07484,0.0474,0.0929,0.06152,0.07312,46.0,44.0,48.0,44.0,48.0,46.0,48.0
121,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,aff_lin_sim,0.2422,0.09743,0.26106,0.0572,0.19673,0.34942,0.24974,0.08186,0.06165,0.07275,0.05329,0.0505,0.1181,0.06652,4.0,7.0,3.0,17.0,12.0,4.0,3.0
122,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,comp_hr_esk_dis,0.08335,0.07596,0.15964,0.04277,0.21628,0.12025,0.15182,0.04361,0.06743,0.06976,0.04363,0.07975,0.06292,0.07072,29.0,20.0,20.0,28.0,4.0,29.0,22.0
123,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,avg_hr_esk_dis,0.08777,0.08205,0.16982,0.04536,0.23274,0.12663,0.16093,0.04228,0.06632,0.06312,0.04336,0.06262,0.06099,0.06602,24.0,17.0,18.0,22.0,1.0,24.0,18.0
124,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,comp_hr_lin_din,0.05102,0.02912,0.09245,0.01905,0.11804,0.0736,0.08935,0.05389,0.08183,0.09521,0.05145,0.11989,0.07775,0.09293,45.0,43.0,43.0,43.0,44.0,45.0,43.0
125,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,avg_hr_lin_dis,0.05979,0.0419,0.10971,0.02577,0.14165,0.08626,0.10578,0.05378,0.0817,0.09564,0.0501,0.12135,0.07759,0.09328,40.0,37.0,41.0,40.0,36.0,40.0,40.0
126,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spect_edr,0.10152,0.1116,0.14826,0.13587,0.15009,0.14646,0.14824,0.09604,0.14421,0.14069,0.15849,0.14287,0.13856,0.14067,19.0,2.0,27.0,1.0,33.0,19.0,24.0
127,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,aff_edr,0.20807,0.08861,0.21981,0.08697,0.21785,0.30018,0.20738,0.15382,0.1208,0.14489,0.1261,0.21694,0.22192,0.13506,12.0,12.0,11.0,7.0,3.0,12.0,12.0
128,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral bad warp,0.07983,0.07304,0.14389,0.04424,0.18137,0.11518,0.13971,0.0505,0.07596,0.08941,0.04784,0.1128,0.07286,0.08734,32.0,22.0,29.0,26.0,19.0,32.0,30.0
129,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity bad warp,0.22244,0.10165,0.24494,0.05889,0.19113,0.32091,0.23454,0.0911,0.08404,0.08961,0.06546,0.07513,0.13142,0.08514,9.0,5.0,8.0,15.0,15.0,9.0,7.0
130,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,PCA bad euclid,0.08443,0.07827,0.15876,0.04452,0.2105,0.1218,0.15198,0.0467,0.07148,0.07793,0.04633,0.09354,0.06737,0.07773,27.0,19.0,21.0,25.0,6.0,27.0,21.0
131,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral bad eucsim,0.08553,0.08358,0.14722,0.05885,0.17756,0.1234,0.14409,0.05708,0.08505,0.09969,0.06603,0.1238,0.08234,0.09769,26.0,15.0,28.0,16.0,21.0,26.0,28.0
132,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity bad eucsim,0.20122,0.07543,0.2193,0.04311,0.1695,0.2903,0.20934,0.07907,0.07165,0.08217,0.05962,0.07154,0.11407,0.07938,13.0,21.0,12.0,27.0,26.0,13.0,11.0
133,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral bad cosine,0.01376,-0.02106,0.0211,-0.02596,0.02256,0.01985,0.021,0.01559,0.023,0.02394,0.03055,0.02582,0.0225,0.02383,53.0,53.0,53.0,53.0,53.0,53.0,53.0
134,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity bad cosine,0.17863,0.02108,0.19162,0.00954,0.14582,0.25771,0.18256,0.10497,0.0584,0.08925,0.0466,0.06408,0.15145,0.08106,15.0,46.0,15.0,47.0,34.0,15.0,15.0
135,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral bad rbf,0.07276,0.06253,0.12974,0.03993,0.16166,0.10497,0.12632,0.05247,0.07922,0.09248,0.04943,0.1157,0.0757,0.09038,36.0,29.0,36.0,32.0,31.0,36.0,36.0
136,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity bad rbf,0.22846,0.09703,0.25637,0.05899,0.20264,0.3296,0.2471,0.06206,0.06895,0.06094,0.05599,0.05592,0.08953,0.05864,8.0,8.0,5.0,14.0,10.0,8.0,4.0
137,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral bad edr,0.0659,0.04993,0.12315,0.03089,0.16214,0.09508,0.1181,0.0531,0.08152,0.093,0.04981,0.11746,0.07661,0.09091,39.0,33.0,37.0,39.0,30.0,39.0,37.0
138,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity bad edr,0.27468,0.06378,0.25248,0.07247,0.16127,0.39628,0.22877,0.10685,0.08134,0.10187,0.08731,0.06852,0.15415,0.09419,2.0,28.0,7.0,12.0,32.0,2.0,8.0
139,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,kmeans badset,0.0754,0.06488,0.1414,0.03736,0.18714,0.10878,0.1354,0.05085,0.07741,0.08704,0.04891,0.10718,0.07337,0.08594,33.0,26.0,30.0,35.0,16.0,33.0,32.0
140,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,complete badset,0.08011,0.07126,0.15268,0.04083,0.20595,0.11557,0.14536,0.04659,0.07175,0.07658,0.04545,0.09051,0.06722,0.07681,31.0,24.0,23.0,31.0,7.0,31.0,26.0
141,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,average badset,0.08777,0.08205,0.16982,0.04536,0.23274,0.12663,0.16093,0.04228,0.06632,0.06312,0.04336,0.06262,0.06099,0.06602,24.0,17.0,18.0,22.0,1.0,24.0,18.0
142,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,ward badset,0.08019,0.07202,0.15068,0.0416,0.19987,0.11568,0.14419,0.0474,0.07234,0.07997,0.04681,0.09753,0.06839,0.07938,30.0,23.0,25.0,30.0,11.0,30.0,27.0
143,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral eblock warp,0.07402,0.06946,0.11634,0.05641,0.12713,0.10678,0.11573,0.08396,0.12545,0.13514,0.10424,0.15137,0.12113,0.13425,35.0,25.0,39.0,18.0,42.0,35.0,38.0
144,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity eblock warp,0.1955,0.03728,0.19655,0.03529,0.14096,0.28205,0.18304,0.10411,0.0539,0.08253,0.06171,0.05313,0.15019,0.07251,14.0,40.0,14.0,38.0,39.0,14.0,13.0
145,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,PCA eblock euclid,0.08441,0.08484,0.1306,0.0829,0.14107,0.12177,0.12983,0.08208,0.12311,0.1276,0.11341,0.13902,0.11842,0.12714,28.0,14.0,35.0,8.0,38.0,28.0,34.0
146,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral eblock eucsim,0.05279,0.03792,0.07901,0.04166,0.08201,0.07616,0.07893,0.06508,0.09781,0.09942,0.09733,0.10536,0.09389,0.09925,43.0,39.0,47.0,29.0,50.0,43.0,47.0
147,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity eblock eucsim,0.21694,0.04153,0.22303,0.03595,0.16306,0.31298,0.20949,0.09848,0.05732,0.08031,0.05726,0.05784,0.14208,0.07244,10.0,38.0,10.0,36.0,29.0,10.0,10.0
148,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral eblock cosine,0.05191,0.03475,0.08674,0.02379,0.10301,0.07488,0.08476,0.06148,0.09166,0.10201,0.07956,0.12137,0.0887,0.10058,44.0,41.0,45.0,41.0,45.0,44.0,45.0
149,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity eblock cosine,0.30219,0.04891,0.27728,0.03807,0.18373,0.43596,0.24998,0.18812,0.06763,0.12491,0.06934,0.06768,0.27139,0.10036,1.0,34.0,1.0,34.0,18.0,1.0,2.0
150,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral eblock rbf,0.03399,0.0095,0.05189,0.00631,0.05504,0.04903,0.05174,0.05141,0.07705,0.08134,0.07195,0.0894,0.07418,0.08096,51.0,51.0,52.0,48.0,52.0,51.0,52.0
151,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity eblock rbf,0.21675,0.04619,0.22628,0.04758,0.1689,0.3127,0.21309,0.09337,0.05651,0.07543,0.06592,0.0563,0.13471,0.06806,11.0,35.0,9.0,20.0,27.0,11.0,9.0
152,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,spectral eblock edr,0.03202,0.0016,0.06351,0.00066,0.09343,0.0462,0.0582,0.0362,0.05393,0.06318,0.05775,0.09086,0.05222,0.06001,52.0,52.0,50.0,52.0,47.0,52.0,51.0
153,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,affinity eblock edr,0.23259,0.01297,0.20144,0.01334,0.12094,0.33555,0.17778,0.01889,0.0127,0.01702,0.01359,0.01077,0.02726,0.01538,7.0,48.0,13.0,46.0,43.0,7.0,16.0
154,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,kmeans eblockset,0.03642,0.01176,0.06108,0.00594,0.07309,0.05255,0.05954,0.04266,0.06291,0.07301,0.06151,0.09144,0.06154,0.07122,50.0,50.0,51.0,49.0,51.0,50.0,50.0
155,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,complete eblockset,0.04235,0.01466,0.09016,0.00534,0.13866,0.0611,0.08185,0.03249,0.04787,0.06236,0.02896,0.09175,0.04687,0.05941,49.0,47.0,44.0,51.0,40.0,49.0,46.0
156,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,average eblockset,0.04375,0.01257,0.10694,0.00572,0.18512,0.06312,0.09249,0.02108,0.03283,0.03362,0.01543,0.03793,0.03041,0.03517,48.0,49.0,42.0,50.0,17.0,48.0,42.0
157,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.7]","[0.1, 0.1]",,ward eblockset,0.04536,0.02407,0.07792,0.01371,0.09513,0.06544,0.07577,0.06446,0.09621,0.1052,0.08291,0.12387,0.093,0.10368,47.0,45.0,49.0,45.0,46.0,47.0,49.0
